TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm
2023-06-07 0530,8.02,98.59959789,71.93,321.5,344.2,71.93,15.06,0
2023-06-07 0600,10.57,97.54823683,132.11,302.04,355.55,132.11,28.28,0
2023-06-07 0630,11.59,97.07905339,192.77,295.41,365.86,192.77,42.88,0
2023-06-07 0700,12.59,96.72653633,230.62,299.86,375.08,230.62,48.36,0
2023-06-07 0730,13.76,96.41514622,328.56,298.31,386.28,328.56,69.33,0
2023-06-07 0800,15.28,96.02082411,410.01,301.57,399,410.01,84.86,0
2023-06-07 0830,16.46,95.76528228,501.81,308.3,410.31,501.81,102.04,0
2023-06-07 0900,17.51,95.31063449,495.5,313.93,415.54,495.5,97.63,0
2023-06-07 0930,18.46,94.85046828,620.5,311.02,423.65,620.5,121.9,0
2023-06-07 1000,19.31,94.5476123,685.44,313.67,428.51,685.44,132.54,0
2023-06-07 1030,19.87,94.35199537,746.93,319.2,434.18,746.93,142.71,0
2023-06-07 1100,20,94.31618226,565.34,340.32,431.94,565.34,106.53,0
2023-06-07 1130,20.1,94.1583233,540.18,345.76,426.83,540.18,102.05,0
2023-06-07 1200,20.55,94.03447679,564.4,351.59,431.06,564.4,106.47,0
2023-06-07 1230,21.13,93.97814339,726.31,347.2,440.99,726.31,137.11,0
2023-06-07 1300,21.2,93.87159315,623.58,337.46,435.7,623.58,116.43,0
2023-06-07 1330,21.13,93.80676215,431.79,354.73,427.83,431.79,81.27,0
2023-06-07 1400,20.98,93.89924708,326.15,353.95,421,326.15,60.65,0
2023-06-07 1430,21.58,93.7314586,574.58,342.48,432.7,574.58,108.7,0
2023-06-07 1500,21.72,93.70395817,464.56,359.58,429.55,464.56,89.22,0
2023-06-07 1530,21.59,93.70014771,364.22,356.4,424.22,364.22,69.16,0
2023-06-07 1600,22,93.70091474,585.1,339.15,432.13,585.1,115.91,0
2023-06-07 1630,22.03,93.59843876,451.71,346.04,427.98,451.71,88.77,0
2023-06-07 1700,21.69,93.60032595,331.84,342.51,419.49,331.84,65.39,0
2023-06-07 1730,22.49,93.29661232,507.1,336.03,428.91,507.1,106.94,0
2023-06-07 1800,21.12,94.0173082,383.04,337.26,419.92,383.04,80.5,0
2023-06-07 1830,20.93,94.25435816,368.36,324.79,417.62,368.36,80.29,0
2023-06-07 1900,20.34,94.32170601,271.65,322.77,408.85,271.65,60.2,0
2023-06-07 1930,20.25,94.42680581,225.44,322.31,405.77,225.44,52.42,0
2023-06-07 2000,19.39,94.80126247,129.15,320.46,397.09,129.15,28.76,0
2023-06-07 2030,18.67,95.09212686,88.22,317.35,389.61,88.22,20.62,0
2023-06-07 2100,17.86,95.31884863,42.53,315.91,379.67,42.53,9.78,0
2023-06-07 2130,15.58,96.33859123,11.58,314.23,364.96,11.58,1.19,0
2023-06-07 2200,13.19,97.54142648,0,309.48,354.47,0,-1.23,0
2023-06-07 2230,11.1,98.43919885,0,304.27,347.1,0,-0.32,0
2023-06-07 2300,9.36,98.93761974,0,299.67,341.2,0,-0.78,0
2023-06-07 2330,9.19,99.53090157,0,301.53,337.65,0,-0.08,0
2023-06-08 0000,7.44,99.53792326,0,298.45,334.05,0,-0.12,0
2023-06-08 0030,6.73,99.95213058,0,308.03,336.54,0,-0.39,0
2023-06-08 0100,6.88,99.60049637,0,309.54,332.86,0,0.8,0
2023-06-08 0130,4.88,99.9109541,0,313.83,332.54,0,-0.02,0
2023-06-08 0200,4.5,100,0,312.87,330.21,0,0.42,0
2023-06-08 0230,3.89,100,0,313.56,327.86,0,0.03,0
2023-06-08 0300,2.81,99.83990676,0,311.77,325.42,0,0.2,0
2023-06-08 0330,2.56,99.97380186,0,309.87,322.82,0,0.84,0
2023-06-08 0400,2.35,99.91884593,0,308.16,321.19,0,1.33,0
2023-06-08 0430,1.99,99.81644529,6.51,306.62,319.84,6.51,2.86,0
2023-06-08 0500,1.88,99.90259668,32.94,307.72,321.22,32.94,9.08,0
2023-06-08 0530,2.59,99.7388893,78.89,310.51,325.77,78.89,17.99,0
2023-06-08 0600,5.67,99.24124017,141.33,316.23,335.92,141.33,26.55,0
2023-06-08 0630,8.01,99.03014915,196.67,322.79,349.28,196.67,37.15,0
2023-06-08 0700,9.99,98.04258285,258.83,317.43,362.59,258.83,51.8,0
2023-06-08 0730,11.95,96.91926402,343.34,287.3,379.26,343.34,72.09,0
2023-06-08 0800,14.24,96.11795774,411.17,288.15,394.5,411.17,87.6,0
2023-06-08 0830,15.62,95.66887099,489.72,292.72,408.61,489.72,101.46,0
2023-06-08 0900,16.8,94.91476328,566.5,296.22,420.81,566.5,115.72,0
2023-06-08 0930,17.49,94.18000638,631.09,298.58,430.42,631.09,126.62,0
2023-06-08 1000,18,94.00922731,692.76,300.45,438.4,692.76,136.73,0
2023-06-08 1030,18.49,93.84408857,740.02,302.74,445.36,740.02,144.14,0
2023-06-08 1100,18.85,93.72843645,786.58,304.52,452.73,786.58,151.5,0
2023-06-08 1130,18.99,93.7008013,816.82,306.18,456.93,816.82,156.04,0
2023-06-08 1200,19.75,93.52176099,845.9,308.3,462.9,845.9,160.61,0
2023-06-08 1230,20.14,93.39644829,869.69,310.09,466.4,869.69,164.79,0
2023-06-08 1300,20.61,93.35259127,872.37,312.43,467.07,872.37,166.07,0
2023-06-08 1330,20.73,93.28262309,869.9,313.68,470.75,869.9,166.39,0
2023-06-08 1400,21.18,93.08395255,857.04,314.24,470.27,857.04,165.27,0
2023-06-08 1430,21.69,93.07401813,834.06,315.75,466.22,834.06,163.16,0
2023-06-08 1500,21.77,93.04711629,801.85,316.2,467.45,801.85,158.28,0
2023-06-08 1530,22.26,92.96860443,760.91,317.04,466.06,760.91,151.99,0
2023-06-08 1600,22.47,92.84017934,711.95,316.01,459.54,711.95,144.54,0
2023-06-08 1630,22.69,92.6486294,652.04,315.57,452.9,652.04,134.14,0
2023-06-08 1700,22.98,92.72940838,587.32,316.78,448.79,587.32,123.11,0
2023-06-08 1730,22.8,92.59095714,519.75,315.2,442.08,519.75,110.64,0
2023-06-08 1800,22.55,92.66913829,447.56,314.89,430.24,447.56,97.12,0
2023-06-08 1830,22.31,92.9963247,372.1,318.21,424.09,372.1,82.68,0
2023-06-08 1900,22.19,93.23028466,297.82,319.68,418.77,297.82,67.95,0
2023-06-08 1930,21.8,93.4373308,225.73,320.71,411.38,225.73,53,0
2023-06-08 2000,21.4,93.65811654,149.94,319.72,403.46,149.94,35.56,0
2023-06-08 2030,20.12,94.20300976,88.57,318.26,392.69,88.57,20.7,0
2023-06-08 2100,17.15,95.4572884,41.88,316.41,378.21,41.88,8.22,0
2023-06-08 2130,15.81,96.11415713,10.94,313.2,365.11,10.94,1.52,0
2023-06-08 2200,13.32,97.26145032,0,309.83,355.57,0,-0.14,0
2023-06-08 2230,11.38,98.06978861,0,313.22,350.38,0,-0.14,0
2023-06-08 2300,10.6,98.42260906,0,330.76,353.36,0,0.35,0
2023-06-08 2330,10.46,98.48163066,0,328,353.76,0,0.19,0
2023-06-09 0000,9.57,98.7899905,0,306.58,347.64,0,0.25,0
2023-06-09 0030,8.96,98.97823128,0,297.09,339.7,0,0.41,0
2023-06-09 0100,9.85,98.1508261,0,296.65,339.75,0,2.75,0
2023-06-09 0130,11.71,96.87552344,0,297.5,343.14,0,1.2,0
2023-06-09 0200,10.11,97.35950627,0,293.68,337.69,0,-0.21,0
2023-06-09 0230,8.94,97.85196562,0,291.55,335.82,0,0.65,0
2023-06-09 0300,7.35,98.04119739,0,290.79,330.28,0,-1.42,0
2023-06-09 0330,7.03,98.30183165,0,288.18,327.74,0,0.32,0
2023-06-09 0400,6.38,99.04566367,0,288.73,325.82,0,0.61,0
2023-06-09 0430,5.85,99.45814254,10.78,298.37,327.24,10.78,2.77,0
2023-06-09 0500,6.39,99.21177781,44.21,303.27,332.15,44.21,10.6,0
2023-06-09 0530,7.33,98.77559589,81.07,299.93,339.91,81.07,16.07,0
2023-06-09 0600,9.75,98.17244319,135.25,291.89,351.09,135.25,26.52,0
2023-06-09 0630,11.59,97.76114166,173.62,295.07,364.04,173.62,37.01,0
2023-06-09 0700,14.35,96.13595746,253.11,300.02,379.68,253.11,54.46,0
2023-06-09 0730,16.21,95.37230672,330.59,304.22,395.18,330.59,70.63,0
2023-06-09 0800,16.77,95.21803477,402.83,306.48,406.54,402.83,85.5,0
2023-06-09 0830,18.09,94.89582709,479.62,309.8,418.16,479.62,101.02,0
2023-06-09 0900,19.05,94.62533347,553.34,314.29,427.86,553.34,115.05,0
2023-06-09 0930,19.67,94.70456863,525.37,324.47,431.26,525.37,106.76,0
2023-06-09 1000,20.98,94.20347676,561.21,344.23,439.02,561.21,112.61,0
2023-06-09 1030,19.6,94.69906002,729.16,336.55,436.51,729.16,146.2,0
2023-06-09 1100,19.45,94.38436701,801.13,329.21,440.41,801.13,159.62,0
2023-06-09 1130,18.55,94.71639557,381.54,352.65,421.67,381.54,74.25,0
2023-06-09 1200,19.08,94.64177108,810.89,327.39,446.95,810.89,159.07,0
2023-06-09 1230,19.38,94.74417289,694.46,346.29,442.78,694.46,136.61,0
2023-06-09 1300,18.76,95.05589317,781.24,338.08,445.37,781.24,152.17,0
2023-06-09 1330,18.03,95.55648893,823.74,319.56,446.41,823.74,159.15,0
2023-06-09 1400,17.71,95.85840647,880.99,320.1,449.99,880.99,172.85,0
2023-06-09 1430,16.28,95.71776044,750.98,321.16,435.27,750.98,147.55,0
2023-06-09 1500,14.5,96.02385516,325.08,348.75,401.46,325.08,65.32,0
2023-06-09 1530,15.92,95.70142099,752.61,314.27,426.01,752.61,154.37,0
2023-06-09 1600,16.57,94.92333649,521.36,333.8,421.04,521.36,106.51,0
2023-06-09 1630,16.54,94.97561058,491.6,317.94,419.34,491.6,99.66,0
2023-06-09 1700,17.1,94.68871935,537.51,309.43,420.87,537.51,113,0
2023-06-09 1730,17.14,94.5694285,395.41,326,414.52,395.41,83.04,0
2023-06-09 1800,17.59,93.88463497,439.08,301.97,414.69,439.08,95.24,0
2023-06-09 1830,17.42,93.7324167,391.66,297.37,407.77,391.66,87.82,0
2023-06-09 1900,17.12,93.58366087,316.94,293.16,399.64,316.94,73.43,0
2023-06-09 1930,16.66,93.5934826,241.59,291.81,391.62,241.59,57.77,0
2023-06-09 2000,16.03,93.8370414,170.46,290.71,383.49,170.46,41.72,0
2023-06-09 2030,15.24,94.14867391,108.2,290.06,375.52,108.2,26.69,0
2023-06-09 2100,14.02,94.60626788,56.09,287.94,365.62,56.09,13.67,0
2023-06-09 2130,12.61,94.97881233,16.69,285.61,353.79,16.69,3.82,0
2023-06-09 2200,11.56,95.23416235,0,283.07,341.52,0,0.72,0
2023-06-09 2230,10.28,95.64704409,0,280.49,331.96,0,-1.06,0
2023-06-09 2300,8.28,96.46524599,0,277.88,325.89,0,-0.15,0
2023-06-09 2330,7,97.04604395,0,275.3,322.18,0,-0.06,0
2023-06-10 0000,7.75,96.84390087,0,274.61,327.34,0,1.74,0
2023-06-10 0030,7.3,97.00705834,0,273.25,322.77,0,-0.29,0
2023-06-10 0100,6.83,97.27087542,0,271.45,319.6,0,0.49,0
2023-06-10 0130,5.54,97.86905707,0,270.12,317.46,0,-0.5,0
2023-06-10 0200,5.01,98.23044758,0,267.62,315.25,0,-0.26,0
2023-06-10 0230,4.08,98.60226,0,265.07,313.17,0,0.63,0
2023-06-10 0300,4.01,98.7011805,0,263.82,313.24,0,1.52,0
2023-06-10 0330,4.27,98.66140277,0,263.68,316.19,0,1.02,0
2023-06-10 0400,3.22,99.05498681,0,261.67,312.36,0,0.48,0
2023-06-10 0430,3.26,99.15787494,8.44,264.42,312.12,8.44,3.09,0
2023-06-10 0500,3.23,99.14624773,42.92,262.57,314.33,42.92,8.98,0
2023-06-10 0530,4.38,98.82856916,82.77,261.01,322.48,82.77,18.5,0
2023-06-10 0600,5.75,98.44618971,136.69,262.46,333.35,136.69,30.6,0
2023-06-10 0630,6.99,97.94061896,203.13,265.16,343.9,203.13,45.5,0
2023-06-10 0700,8.17,97.46324148,279.28,267.22,354.93,279.28,62.52,0
2023-06-10 0730,9.12,97.07576619,353.42,270.28,366.06,353.42,78.64,0
2023-06-10 0800,9.66,96.93345878,424.93,272.73,375.31,424.93,93.18,0
2023-06-10 0830,10.44,96.72981929,492.06,276.01,386.17,492.06,106.4,0
2023-06-10 0900,10.9,96.48683747,400.47,298.15,386.98,400.47,83.03,0
2023-06-10 0930,11.75,95.85480972,651.1,313.21,405.36,651.1,139.03,0
2023-06-10 1000,11.66,95.60859163,468.91,307.74,398.35,468.91,96.59,0
2023-06-10 1030,12.34,95.36364771,590.82,325.03,410.92,590.82,122.71,0
2023-06-10 1100,12.07,95.30707891,375.93,332.91,394.82,375.93,75.88,0
2023-06-10 1130,12.45,94.92276378,385.51,315.87,394.87,385.51,75.78,0
2023-06-10 1200,13.07,94.83978784,609.41,331.6,415.52,609.41,123.04,0
2023-06-10 1230,13.02,94.34720381,359.91,337.63,398.36,359.91,73.34,0
2023-06-10 1300,13.19,94.41723538,380.11,341.17,398.22,380.11,77.55,0
2023-06-10 1330,13.54,94.5437812,556.86,338.97,410.26,556.86,113.06,0
2023-06-10 1400,13.88,94.38092483,557.67,332.58,416.01,557.67,112.42,0
2023-06-10 1430,13.28,94.5067501,340.44,343.28,398.07,340.44,69.69,0
2023-06-10 1500,13.82,94.24057178,582.29,329.18,410.02,582.29,119.31,0
2023-06-10 1530,14.08,94.25604971,602.52,321.81,417.33,602.52,122.04,0
2023-06-10 1600,14.04,94.15302011,422.72,332.21,408.12,422.72,86.18,0
2023-06-10 1630,14.33,93.90420156,514.51,333.28,413.56,514.51,108.4,0
2023-06-10 1700,13.64,94.34964989,330.65,320.05,396.05,330.65,67.54,0
2023-06-10 1730,13.94,94.1141795,438.38,308.96,402.41,438.38,92.67,0
2023-06-10 1800,13.88,94.23649174,327.25,310.69,394.67,327.25,70.58,0
2023-06-10 1830,13.87,94.26202153,393.31,301.17,395.42,393.31,88.66,0
2023-06-10 1900,13.3,94.40314334,157.29,314.75,382.13,157.29,33.05,0
2023-06-10 1930,12.4,94.81378645,117.03,285.15,369.13,117.03,25.05,0
2023-06-10 2000,12.57,94.6004521,104.33,286.74,368.68,104.33,22.94,0
2023-06-10 2030,11.2,95.08041048,63.25,279.04,355.48,63.25,14.22,0
2023-06-10 2100,10.59,95.44025459,46.7,279.42,348.07,46.7,10.95,0
2023-06-10 2130,9.54,96.11963608,16.39,275.53,334.92,16.39,3.16,0
2023-06-10 2200,7.32,97.03766214,0,272.47,324.65,0,-0.75,0
2023-06-10 2230,5.81,97.66843503,0,268.88,317.86,0,0.51,0
2023-06-10 2300,4.51,98.29031089,0,265.84,314.55,0,-0.32,0
2023-06-10 2330,2.95,99.04065623,0,263.06,311.71,0,0.26,0
2023-06-11 0000,2.11,99.54126033,0,264.33,310.25,0,1.16,0
2023-06-11 0030,1.56,99.51760885,0,265.43,309.97,0,0.31,0
2023-06-11 0100,0.13,99.69906648,0,263.04,307.05,0,0.4,0
2023-06-11 0130,-1.26,99.7429215,0,263.59,304.6,0,0.71,0
2023-06-11 0200,-0.27,99.79893812,0,271.32,304.59,0,1.43,0
2023-06-11 0230,-1.47,99.92982583,0,274.47,303.71,0,0.91,0
2023-06-11 0300,-1.83,99.90846241,0,278.41,302.23,0,0.82,0
2023-06-11 0330,-1.72,99.69346971,0,282.84,300.56,0,1.57,0
2023-06-11 0400,-1.51,99.68812078,0,286.79,300.04,0,2.48,0
2023-06-11 0430,-1.96,99.80728714,12.53,290.23,300.78,12.53,4.91,0
2023-06-11 0500,-0.5,99.3554278,56.74,295.18,305.07,56.74,13.6,0
2023-06-11 0530,0.57,98.93482659,103.58,298.45,310.4,103.58,21.09,0
2023-06-11 0600,2.84,98.81393071,153.09,292.7,320.52,153.09,30.17,0
2023-06-11 0630,5.11,98.03761054,195.68,291.78,332.71,195.68,41.12,0
2023-06-11 0700,6.4,97.31044272,280.87,264.93,344.91,280.87,61.66,0
2023-06-11 0730,7.81,96.70382377,348.41,265.03,358.05,348.41,78.77,0
2023-06-11 0800,9.54,96.13536125,423.74,269.12,373.15,423.74,94.01,0
2023-06-11 0830,11.04,95.52548612,502.35,273.11,387.05,502.35,109.11,0
2023-06-11 0900,11.9,94.90988405,582.93,275.57,394.69,582.93,125.41,0
2023-06-11 0930,12.2,94.52206083,559.24,282.5,395.49,559.24,117.74,0
2023-06-11 1000,12.82,94.28450717,745.86,288.83,409.69,745.86,156.89,0
2023-06-11 1030,13.36,94.22694864,812.65,290.45,418.79,812.65,168.04,0
2023-06-11 1100,13.68,94.1434282,831.13,287.64,423.22,831.13,169.16,0
2023-06-11 1130,13.88,94.04313103,788.85,287.27,423.34,788.85,158.35,0
2023-06-11 1200,14.58,93.96757216,889.47,286.47,432.8,889.47,177.5,0
2023-06-11 1230,14.92,93.77868671,909.17,285.93,435.01,909.17,181.17,0
2023-06-11 1300,15.56,93.59460579,908.1,287.04,440.21,908.1,180.04,0
2023-06-11 1330,15.7,93.51764763,916.13,289.63,443.56,916.13,182.27,0
2023-06-11 1400,16.31,93.47701031,899.24,290.88,447.68,899.24,179.15,0
2023-06-11 1430,16.66,93.31180628,868.78,290.84,445.26,868.78,174.01,0
2023-06-11 1500,16.85,93.17309624,839.81,289.86,442.61,839.81,170.4,0
2023-06-11 1530,17.09,93.17226742,794.21,290.75,440.85,794.21,162.74,0
2023-06-11 1600,17.35,93.06820667,746.22,290.77,435,746.22,154.94,0
2023-06-11 1630,17.42,93.03267371,684.98,291.22,432.14,684.98,144.05,0
2023-06-11 1700,17.5,93.00154947,620.06,291.36,426.97,620.06,132.3,0
2023-06-11 1730,17.61,92.92849022,552.3,291.02,422.22,552.3,119.5,0
2023-06-11 1800,17.21,92.97288273,479.04,290.67,412.15,479.04,105.35,0
2023-06-11 1830,17.16,93.01670138,403.29,290.61,406.13,403.29,90.98,0
2023-06-11 1900,16.86,92.96292368,326.5,289.36,398.04,326.5,75.83,0
2023-06-11 1930,16.57,93.03610365,251.71,288.49,390.69,251.71,59.95,0
2023-06-11 2000,16.11,93.15405774,183.09,287.31,383.07,183.09,44.39,0
2023-06-11 2030,15.34,93.36385926,117.47,286.04,374.3,117.47,28.69,0
2023-06-11 2100,14.14,93.7700127,60.2,285.88,361.57,60.2,14.12,0
2023-06-11 2130,11.63,94.9490674,16.71,283.15,343.01,16.71,1.6,0
2023-06-11 2200,8.87,95.96299006,0,278.36,330.34,0,-0.88,0
2023-06-11 2230,7.61,96.65548826,0,274.18,322.35,0,-0.2,0
2023-06-11 2300,4.52,97.93441953,0,270.5,317.38,0,-0.41,0
2023-06-11 2330,3,98.80812522,0,267.32,313.82,0,-0.04,0
2023-06-12 0000,2.61,99.27008059,0,266.02,311.71,0,0.66,0
2023-06-12 0030,1.62,99.201132,0,265.25,309.91,0,0.6,0
2023-06-12 0100,0.19,99.61331545,0,262.04,308.03,0,0.52,0
2023-06-12 0130,0.56,99.66076162,0,268.72,307.42,0,0.94,0
2023-06-12 0200,0.13,99.42465539,0,271.39,306.51,0,1.12,0
2023-06-12 0230,-0.39,99.39272091,0,274.73,305.44,0,1.55,0
2023-06-12 0300,-0.73,99.89575699,0,280.24,305.65,0,1.36,0
2023-06-12 0330,-0.95,99.9939483,0,283.61,305.65,0,0.93,0
2023-06-12 0400,-1.36,99.91387173,0,285.19,305.85,0,0.78,0
2023-06-12 0430,-0.88,99.65381871,9.92,285.37,306.03,9.92,4.27,0
2023-06-12 0500,-0.47,99.48570176,43.12,286.21,308,43.12,11.75,0
2023-06-12 0530,1.64,99.17165198,86.59,289.56,313.93,86.59,19.83,0
2023-06-12 0600,3.4,98.59973191,139.14,295.04,324.39,139.14,29.64,0
2023-06-12 0630,6.11,97.40052574,189.1,287.88,337.21,189.1,42.21,0
2023-06-12 0700,7.74,96.69124733,258.02,270.15,350.13,258.02,59.63,0
2023-06-12 0730,9.34,96.14553231,336.75,274.19,365.2,336.75,76.13,0
2023-06-12 0800,11.55,95.62333004,413.9,279.11,382.71,413.9,91.77,0
2023-06-12 0830,13.43,94.92209873,489.47,284.28,396.99,489.47,106.82,0
2023-06-12 0900,14.44,94.36788646,565.89,287.04,404.57,565.89,122.23,0
2023-06-12 0930,15.01,94.0545589,634.46,288.7,410.44,634.46,135.44,0
2023-06-12 1000,15.62,93.86687073,698.07,291.03,418.83,698.07,146.69,0
2023-06-12 1030,15.87,93.67985612,728.9,294.35,421.09,728.9,150.36,0
2023-06-12 1100,16.49,93.65865976,842.03,297.81,432.09,842.03,173.32,0
2023-06-12 1130,16.67,93.54562981,775.93,296.04,431.97,775.93,155.7,0
2023-06-12 1200,17.4,93.43117133,893.33,298.08,441.22,893.33,180.38,0
2023-06-12 1230,17.43,93.45334723,820.4,298.88,440.82,820.4,163.38,0
2023-06-12 1300,17.89,93.31597314,899.99,298.47,445.38,899.99,180.06,0
2023-06-12 1330,18.2,93.34106591,895.37,300.21,450.67,895.37,179.25,0
2023-06-12 1400,18.6,93.25642918,883.06,301.32,450.28,883.06,177.83,0
2023-06-12 1430,18.97,93.21045473,860.54,302.69,451.5,860.54,174.33,0
2023-06-12 1500,19.12,93.26467897,803.82,303.25,448.6,803.82,164.01,0
2023-06-12 1530,19.32,93.23780853,776.77,304.72,445.82,776.77,160.39,0
2023-06-12 1600,19.45,93.19038673,724.17,304.36,443.86,724.17,151.65,0
2023-06-12 1630,19.38,93.21252943,623.89,305.64,436.76,623.89,131.41,0
2023-06-12 1700,19.65,93.17253998,598.55,306.46,433.76,598.55,128.67,0
2023-06-12 1730,19.5,93.21719248,521.67,306.33,427.93,521.67,113.98,0
2023-06-12 1800,19.53,93.25625172,460.52,307.83,421.66,460.52,102.33,0
2023-06-12 1830,19,93.32142035,320.7,307.77,409.61,320.7,70.82,0
2023-06-12 1900,19.11,93.37272964,306.81,307.11,407.9,306.81,71.32,0
2023-06-12 1930,18.84,93.42301391,241.67,305.67,401.79,241.67,57.4,0
2023-06-12 2000,18.24,93.54716058,159.62,302.65,392.17,159.62,38.94,0
2023-06-12 2030,17.36,93.63004465,101.41,299.57,382.59,101.41,25.36,0
2023-06-12 2100,16.38,93.88652575,58.82,298.25,373.83,58.82,14.44,0
2023-06-12 2130,15.07,94.25243975,18.91,296.45,359.85,18.91,4.03,0
2023-06-12 2200,12.5,95.28759896,0,294.49,343.25,0,-1.4,0
2023-06-12 2230,9.22,96.39750291,0,290.19,334.5,0,-1.72,0
2023-06-12 2300,8.38,96.89359741,0,286.25,328.99,0,0.79,0
2023-06-12 2330,7.19,97.63781413,0,283.77,324.59,0,-0.48,0
2023-06-13 0000,5.08,98.47195936,0,280.39,320.14,0,-0.59,0
2023-06-13 0030,3.88,99.24222734,0,277.8,317.34,0,0.12,0
2023-06-13 0100,3.39,99.44559807,0,275.98,315.83,0,0.52,0
2023-06-13 0130,3.08,99.63698252,0,279.51,314.87,0,0.65,0
2023-06-13 0200,2.95,99.57833784,0,286.32,315.84,0,1.55,0
2023-06-13 0230,2.11,99.82800806,0,290.17,315.93,0,0.75,0
2023-06-13 0300,1.63,99.68217639,0,292.49,314.13,0,0.66,0
2023-06-13 0330,1.02,99.6181948,0,293.51,312.4,0,1.1,0
2023-06-13 0400,0.94,99.77050105,0.48,294.35,311.88,0.48,1.69,0
2023-06-13 0430,0.29,99.91368048,9.89,294.47,311.77,9.89,4.02,0
2023-06-13 0500,0.46,99.84709645,41.94,295.79,314.01,41.94,11.28,0
2023-06-13 0530,2.29,99.38451047,85.45,299.55,320.43,85.45,19.21,0
2023-06-13 0600,5.17,98.81798509,142.2,305.46,331.71,142.2,29.56,0
2023-06-13 0630,7.93,97.76013765,206,299.06,346.06,206,41.89,0
2023-06-13 0700,9.98,96.96309676,275.62,275.43,361.11,275.62,61.59,0
2023-06-13 0730,11.44,96.38090491,347.26,279.66,377.53,347.26,79.34,0
2023-06-13 0800,13.67,95.63412165,424.46,284.39,394.39,424.46,96.04,0
2023-06-13 0830,15.37,95.08032641,497.43,289.11,408.75,497.43,111.24,0
2023-06-13 0900,16.36,94.06638512,571.16,290.85,413.56,571.16,126.87,0
2023-06-13 0930,16.57,93.91868338,638.83,292.61,419.08,638.83,140.13,0
2023-06-13 1000,17.16,93.87581062,700.49,295.62,428.97,700.49,150.67,0
2023-06-13 1030,17.32,93.88954849,756.81,297.57,436.84,756.81,159.56,0
2023-06-13 1100,17.74,93.86160615,801.31,299.5,444.87,801.31,166.6,0
2023-06-13 1130,17.89,93.80548581,838.38,301.05,450.37,838.38,172.74,0
2023-06-13 1200,18.5,93.66453287,865.7,302.65,452.56,865.7,177.51,0
2023-06-13 1230,18.97,93.61873772,879.6,305.25,461.18,879.6,179.85,0
2023-06-13 1300,19.34,93.54030609,888.7,305.97,458.89,888.7,179.85,0
2023-06-13 1330,19.41,93.50903306,885.25,306.92,459.6,885.25,178.17,0
2023-06-13 1400,19.54,93.52984593,872.13,307.97,463.37,872.13,177.25,0
2023-06-13 1430,19.98,93.4498095,853.77,308.77,466.09,853.77,173.98,0
2023-06-13 1500,20.38,93.43304181,819.87,310.34,464.4,819.87,167.88,0
2023-06-13 1530,20.39,93.28049638,783.8,309.07,461.05,783.8,162.98,0
2023-06-13 1600,20.54,93.29920534,730.02,309.79,457.78,730.02,153.45,0
2023-06-13 1630,20.68,93.29895065,680.04,310.15,454.43,680.04,144.51,0
2023-06-13 1700,20.71,93.18897784,613.97,309.67,449.38,613.97,132.34,0
2023-06-13 1730,20.86,93.1468452,542.16,309.67,445.19,542.16,118.53,0
2023-06-13 1800,20.99,93.25655243,472.21,311.56,436.98,472.21,104.29,0
2023-06-13 1830,20.7,93.29604986,403.74,311.42,426.73,403.74,92.05,0
2023-06-13 1900,20.48,93.36840922,309.84,311.13,417.05,309.84,72.28,0
2023-06-13 1930,20.02,93.43708061,213.36,310.3,407.13,213.36,50.72,0
2023-06-13 2000,19.38,93.77352317,140.64,309.96,397.87,140.64,33.41,0
2023-06-13 2030,18.28,94.49972109,105.65,308.99,388.84,105.65,25.18,0
2023-06-13 2100,16.06,95.42748235,54.95,306.28,373.4,54.95,11.66,0
2023-06-13 2130,14.83,96.00169227,18.57,301.88,358.7,18.57,2.93,0
2023-06-13 2200,12.29,96.99566536,0.43,298.34,347.29,0.43,-0.39,0
2023-06-13 2230,9.38,98.11731226,0,293.52,338.56,0,-0.77,0
2023-06-13 2300,8.3,98.83893449,0,290.38,333.04,0,-0.3,0
2023-06-13 2330,7.11,99.46276098,0,291.74,329.7,0,0.02,0
2023-06-14 0000,5.82,99.48023127,0,297.47,326.23,0,-0.04,0
2023-06-14 0030,5.52,99.87272743,0,303.84,326.66,0,1.18,0
2023-06-14 0100,4.05,99.77757552,0,306.58,324.93,0,0.09,0
2023-06-14 0130,3.55,99.90169655,0,306.99,324.11,0,1,0
2023-06-14 0200,3.61,99.88105776,0,307.56,323.92,0,0.73,0
2023-06-14 0230,3.14,99.97257027,0,306.71,322.14,0,0.88,0
2023-06-14 0300,2.28,99.95890221,0,305.84,321.11,0,0.72,0
2023-06-14 0330,2.12,99.7777994,0,305.96,320.96,0,0.79,0
2023-06-14 0400,1.53,99.76626404,0.05,304.35,318.42,0.05,1.25,0
2023-06-14 0430,1.75,100,9.2,304.4,318.38,9.2,4.03,0
2023-06-14 0500,1.29,99.89836542,43.63,305.84,320.7,43.63,11.41,0
2023-06-14 0530,3.59,99.75130994,89.33,310.55,328.36,89.33,20.14,0
2023-06-14 0600,6.34,99.06448366,137.88,315.99,339.15,137.88,28.91,0
